#NAME,ERR2213660,ERR2213665,ERR2213666,ERR2213669,ERR2213672,ERR2213675,ERR2213677,ERR2213680,ERR2213682,ERR2213685,ERR2213688,ERR2213691,ERR2213694,ERR2213696,ERR2213699,ERR2213700,ERR2213701,ERR2213704,ERR2213705,ERR2213706,ERR2213707,ERR2213715,ERR2213719,ERR2213723,ERR2213728,ERR2213731,ERR2213733,ERR2213734,ERR2213735,ERR2213736,ERR2213737,ERR2213740,ERR2213741,ERR2235210,ERR2235211,ERR2235212,ERR2235213,ERR2235214,ERR2235215,ERR2235216,ERR2235217,ERR2235218,ERR2235219,ERR2235220,ERR2235221,ERR2235223,ERR2235225,ERR2235226,ERR2235227,ERR2235228,ERR2235229,ERR2235230,ERR2235231,ERR2235232,ERR2235233,ERR2235234,ERR2235235,ERR2235236,ERR2235237,ERR2235238,ERR2235239,ERR2235240,ERR2235241,ERR2235242,ERR2235243,JZLC_04,JZLC_08,JZLC_10,JZLC_15,JZLC_16,JZLC_19,JZLC_21,JZLC_22,JZLC_27,JZLC_30,JZLC_31,JZLC_32,JZLC_36,JZLC_37,SRR15372978,SRR15372967,SRR15372934,SRR15372933,SRR15372932,SRR15372931,SRR15372929,SRR15372927,SRR15372925,SRR15372924,SRR15372923,SRR15372921,SRR15372920,SRR15372918,SRR15372916,SRR15372915,SRR15372911,SRR15372910,SRR15372909,SRR15372907,SRR15372905,SRR15373173,SRR15373172,SRR15373171,SRR15373169,SRR15373168,SRR15373166,SRR15373164,SRR15372903,SRR15372906,SRR15372900,SRR15372896,SRR15372898,SRR15372899,SRR15372928,SRR15372926,SRR15373165,SRR15372935,SRR15372936,SRR15372883,SRR15373161,SRR15373162,SRR15373163,SRR15373160,SRR15373159,SRR15373158,SRR15373082,SRR15373081,SRR15373054,SRR15373053,SRR15372922,SRR15373080,SRR15373170,SRR15373047,SRR15372913,SRR15373079,SRR15372914,SRR15372912,SRR15372887,SRR15372904,SRR15373077,SRR15373044,SRR15372917,SRR15372902,SRR15373074,SRR15373043,SRR15373035,SRR15373037,SRR15373036,SRR15373030,SRR15373038,SRR15373039,SRR15373033,SRR15373031,SRR15373032,SRR15372895,SRR15373073,SRR15373042,SRR15373072,SRR15372894,SRR15372901,SRR15372885,SRR15372893,SRR15373154,SRR15373153,SRR15373071,SRR15373070,SRR15372892,SRR15372891,SRR15372890,SRR15373068,SRR15373069,SRR15373152,SRR15373151,SRR15373066,SRR15373029,SRR15373028,SRR15373025,SRR15373024,SRR15373022,SRR15373021,SRR15373020,SRR15373019,SRR15373100,SRR15373099,SRR15373098,SRR15373097,SRR15373096,SRR15373095,SRR15373094,SRR15373093,SRR15373092,SRR15373091,SRR15373088,SRR15372884,SRR15373157,SRR15372888,SRR15372889,SRR15373052,SRR15373051,SRR15373050,SRR15373049,SRR15373048,SRR15373120,SRR15373114,SRR15373113,SRR15373111,SRR15373110,SRR15373109,SRR15373108,SRR15373106,SRR15373105,SRR15373104,SRR15373102,SRR15373124,SRR15373122,SRR15373121,SRR15373119,SRR15373118,SRR15373117,SRR15373116,SRR15373115,SRR15373107,SRR15373103,SRR15372878,SRR15372876,SRR15372881,SRR15373065,SRR15372868,SRR15372867,SRR15373150,SRR15372874,SRR15372873,SRR15372877,SRR15372879,SRR15372880,SRR15373064,SRR15373149,SRR15373148,SRR15372871,SRR15372872,SRR15373147,SRR15372870,SRR15373146,SRR15373144,SRR15372865,SRR15373062,SRR15372983,SRR15373046,SRR15373041,SRR15373040,SRR15372990,SRR15372869,SRR15373001,SRR15372956,SRR15373195,SRR15373075,SRR15373061,SRR15373016,SRR15373014,SRR15373018,SRR15373011,SRR15373015,SRR15373017,SRR15373027,SRR15373013,SRR15373060,SRR15373059,SRR15373058,SRR15373199,SRR15373196,SRR15373198,SRR15373193,SRR15373000,SRR15373003,SRR15373008,SRR15373006,SRR15373009,SRR15373002,SRR15373004,SRR15373010,SRR15373007,SRR15373005,SRR15373197,SRR15372982,SRR15372980,SRR15372981,SRR15372977,SRR15372976,SRR15372975,SRR15372974,SRR15372965,SRR15372964,SRR15372963,SRR15372962,SRR15372960,SRR15372961,SRR15372959,SRR15372966,SRR15372969,SRR15372972,SRR15372971,SRR15372970,SRR15372968,SRR15372973,SRR15373140,SRR15373141,SRR15373142,SRR15373139,SRR15373138,SRR15373137,SRR15373194,SRR15373136,SRR15373192,SRR15373190,SRR15373083,SRR15373084,SRR15373087,SRR15373086,SRR15373085,SRR15373188,SRR15373185,SRR15373187,SRR15373186,SRR15373184,SRR15372944,SRR15372947,SRR15372946,SRR15372942,SRR15372939,SRR15372941,SRR15372940,SRR15372937,SRR15372938,SRR15372943,SRR15373026,SRR15372997,SRR15372998,SRR15372985,SRR15372986,SRR15372993,SRR15372996,SRR15372995,SRR15372988,SRR15372987,SRR15372994,SRR15372992,SRR15372991,SRR15372989,SRR15372984,SRR15372999,SRR15373155,SRR15373076,SRR15373063,SRR15372945,SRR15372866,SRR15373191,SRR15373183,SRR15373181,SRR15373182,SRR15373180,SRR15372882,SRR15373179,SRR15372957,SRR15372952,SRR15372955,SRR15372954,SRR15372953,SRR15372949,SRR15372951,SRR15372950,SRR15372958,SRR15372897,SRR15373200,SRR15372875,SRR15372948,SRR15373135,SRR15373133,SRR15373132,SRR15373131,SRR15373130,SRR15373129,SRR15373128,SRR15373127,SRR15373126,SRR15373125,SRR15373057,SRR15373177,SRR15373176,SRR15373175,SRR15373055,SRR15373174,SRR15373201,SRR15373202,SRR15372979,SRR15372930,SRR15373090,SRR15373189,SRR15373178,SRR15373167,SRR15373145,SRR15373134,SRR15373156,SRR15373045,SRR15373034,SRR15373023,SRR15372886,SRR15372919,SRR15372908,SRR15373123,SRR15373112,SRR15373101,SRR15373056,SRR15373067,SRR15373089,SRR15373078,SRR15373012,SRR15373143
k__Archaea;p__Candidatus_Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Candidatus_Methanomethylophilaceae;g__Candidatus_Methanomethylophilus;s__Candidatus_Methanomethylophilus_alvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12043,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,18053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813,0,0,0,0,0,0,81865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium_ramosum,12002,0,13581,0,0,9478,652,0,7906,1430,0,20477,0,6909,38703,17669,115650,61279,10265,87893,0,0,0,8311,5018,5626,8131,5519,0,3753,0,0,0,1081,48438,19313,2189,0,0,83920,0,706,0,163161,758,0,0,1655,0,0,0,3050,0,7618,89281,174468,4682,0,290,9474,0,1101,9361,0,24004,0,339,57557,0,0,31482,79,17354,11763,114391,23112,0,0,58437,423,0,0,151,0,83968,0,0,0,481,0,0,0,1042,0,3176,46003,88849,2635,0,5566,0,0,0,29887,0,0,0,0,0,706,13926,0,5344,10103,769,0,0,10116,94600,76,0,0,25024,2094,37298,0,0,0,0,16742,60931,0,0,0,0,0,0,0,0,0,31673,0,54043,10137,8516,0,155,8702,46376,0,0,0,3320,10878,8505,0,21646,0,5374,0,972,0,0,0,0,0,24074,0,0,0,0,7916,0,0,329,36696,535,0,0,0,2171,679774,0,0,0,4483,0,38469,2566,6388,0,871,10552,0,0,0,47959,0,0,37714,0,0,2772,562,1207,0,0,0,0,2965,991,0,0,0,3955,9727,579,132879,1778,624,0,1322,0,39942,34561,0,19036,0,0,93779,15042,0,10573,12842,0,0,0,0,8405,0,13265,0,19720,0,26727,0,0,0,0,20615,3586,0,1089,1542,5023,0,14867,0,0,0,2308,0,0,18251,0,3069,21365,74974,0,0,0,0,5928,0,131,0,0,0,0,0,0,58305,0,0,0,204,0,373,5095,63598,0,0,0,756,0,40472,0,22253,430432,30953,0,0,0,0,960,0,0,0,504,0,13036,18394,0,128,3181,0,7207,26,0,305,0,23423,0,0,0,0,1571,0,0,13070,1577,10445,7137,0,0,26304,0,0,1775,10918,40063,0,0,0,4041,0,824,354,98946,0,0,4487,0,61588,52494,0,6630,21011,0,90224,0,19414,0,25187,257449,0,153956,0,0,0,27537,1863,0,5067,0,128957,81230,6864,0,348,1186,3353,0,823,1759,7360,0,0,250784,0,0,0,0,10923,150,1394,25019,0,21664,0,0,0,0,375,0,0,294358,1053,7690,678,0,179,12443,0,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium_sp_An15,0,0,0,0,8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,21217,0,0,0,0,0,0,0,0,0,0,0,0,0,21896,0,0,0,0,4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39073,0,0,0,0,0,10733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12418,0,0,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19342,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9679,0,0,0,0,0,0,0,3385,0,34918,527,0,0,0,0,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14485,0,0,0,0,0,0,0,0,0,0,0,5727,0,0,0,0,0,0,0,0,331,0,0,0,753,0,1231,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206,0,0,0,0,0,0,0,0,0,1821,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,42593,0,0,0,0,0,4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_unclassified;s__Erysipelotrichaceae_bacterium,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,8167,0,0,2138,0,0,0,4837,831,0,0,3471,20149,0,671,27078,0,0,0,0,0,0,0,0,0,216,0,14001,0,0,0,21496,0,1146,0,0,0,0,0,0,3908,3622,0,0,0,0,0,0,0,0,9114,0,0,0,0,0,0,0,0,0,27689,0,0,0,0,0,0,0,6754,0,0,0,10377,0,257,0,0,0,0,0,0,1917,0,0,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,7413,1920,0,0,7211,0,3147,0,0,0,0,238,1022,0,0,0,0,32793,0,0,0,0,0,2732,0,0,0,0,0,16274,0,14512,9874,4320,0,11465,12884,0,2564,0,0,412,2844,0,0,0,418,0,0,0,0,0,151,0,14576,0,0,0,9017,0,0,0,1446,0,8042,0,0,1117,8187,1771,0,41247,0,0,0,0,0,1207,13607,2127,0,0,718,0,6011,5523,0,0,0,1877,0,0,10101,3335,0,1743,0,0,0,0,0,0,13079,0,0,0,0,27142,0,22,0,0,5309,0,3527,0,11982,0,0,0,0,0,12003,0,16,0,18942,0,0,0,42611,0,0,0,14319,0,0,18392,0,0,0,8968,2118,0,7593,0,0,0,0,26219,0,0,7970,0,0,0,1995,0,360,0,0,0,0,9928,0,0,0,0,1608,288,0,0,0,0,0,0,21420,0,0,12233,0,0,10328,0,0,0,0,0,0,21449,0,0,0,0,0,0,3511,0,0,0,5715,26539,0,0,0,896,0,2844,14813,3292,0,0,0,22402,0,0,0,3748,0,0,0,13737,0,15117,0,0,17666,0,1601,0,0,490,0,0,0,10720,11676,1269,0,0,0,0,0,21368,0,13340,0,0,0,0,10375,0,0,0,0,0,0,0,0,865,0,0,0,0,0,8575,2435,578,0,0,3951,0,27433,8853,0,11771,0,1853,0,0,4613,256,1028,0,1673,22106,353,0,0,0,648,0,0,0,0,0,0,0,0,0,0,26433
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_unclassified;s__Erysipelotrichaceae_bacterium_3_1_53,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,1198,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38172,0,0,0,14734,0,932600,0,1558,0,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,1134,0,0,0,0,49569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50153,0,0,0,188,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,2413,0,0,1871,0,0,0,0,0,0,0,5585,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibacillus;s__Faecalibacillus_faecis,0,0,0,0,0,0,0,0,0,15737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,10189,0,0,0,0,0,26525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6816,0,0,0,0,8479,2020,0,0,0,0,0,0,0,0,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55161,0,8339,0,0,0,0,0,0,0,0,0,0,12193,0,8194,0,0,0,0,0,0,0,0,0,35561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,0,16855,76043,0,534,0,249313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24098,0,0,0,28597,0,0,7017,0,0,0,0,0,0,0,44461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12602,0,0,2831,0,0,0,0,0,0,0,23877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50050,0,0,0,0,0,1214,0,0,62645,0,0,2467,0,888,0,0,0,0,0,0,21654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138192,0,0,0,17389,0,0,17369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibacillus;s__Faecalibacillus_intestinalis,0,0,0,19033,0,0,0,7891,0,0,0,0,11478,0,0,0,0,76602,2794,0,30300,15667,114628,245186,0,30855,0,0,0,0,9771,3629,23453,25399,0,0,5886,9932,0,0,0,2798,0,0,0,6769,0,0,14277,821,0,0,8059,0,0,0,0,0,0,719,3057,0,0,1033,0,0,0,37477,0,157,0,43772,0,0,0,33013,16458,29198,0,0,0,0,1486,0,0,0,2706,0,0,7397,104,0,0,3957,0,0,0,0,0,0,0,1592,3199,0,0,0,0,1180,0,0,0,256,0,1559,0,4109,6358,0,0,0,14057,756,0,0,0,0,2054,0,0,0,0,0,57046,0,0,24421,922,447,0,105,0,0,0,0,0,91311,0,0,0,0,49006,323985,0,3743,0,7859,0,0,0,22180,9269,4868,9345,5248,1921,0,0,0,1349,0,7932,0,2950,0,0,0,6751,28400,26934,0,37443,0,15020,0,13359,0,58708,965,0,49930,14551,157041,0,7989,5259,13036,0,0,18132,0,41778,0,0,28595,16008,0,50551,37705,31977,160,2486,24091,0,0,0,16275,58179,0,8145,13003,95859,10490,23285,0,0,1856,52933,0,43883,39692,0,44513,0,95548,22792,0,0,0,0,0,0,0,0,20463,454,57022,0,98915,217500,107,0,0,952,304,0,25511,0,31593,28797,32780,0,37441,0,0,0,1038,0,0,23326,37869,61882,0,0,103090,25996,0,0,46268,10941,14654,0,0,13118,553,9313,50460,16979,0,0,0,37666,0,6367,0,0,0,0,0,0,0,4632,12858,0,8123,0,32215,95110,42882,130711,22041,0,0,31214,23766,0,0,133550,0,32937,0,30865,0,13588,108,0,0,0,0,12736,0,0,0,35252,0,0,0,18761,0,2377,0,84771,0,0,0,0,0,0,0,0,0,0,588,0,59058,0,0,0,0,4105,0,4295,0,0,0,0,6059,0,14325,22385,0,0,111,0,11329,12608,0,0,0,0,31498,89925,32561,107726,3396,6037,0,0,48259,138324,3136,0,5992,12321,20438,21160,0,0,0,0,0,0,13449,7483,40562,22309,0,0,0,0,37657,0,0,0,0,0,0,1436
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus_pleomorphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,14209,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9015,0,0,1030,0,0,0,0,0,0,0,0,0,0,0,17459,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,3930,0,0,0,0,49719,208762,0,0,0,0,0,0,0,199,0,0,0,0,0,14544,0,0,0,4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,0,0,0,0,119,0,0,0,1524,0,0,0,0,0,0,0,6661,0,0,0,0,252,0,0,0,0,0,0,0,0,4094,5357,0,0,0,0,0,0,7004,0,0,0,0,0,1143,0,0,0,0,0,504,0,0,0,0,3103,0,0,1947,0,0,0,0,109270,0,0,0,0,0,0,0,0,5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,1044,0,0,0,0,0,0,0,0,704,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,3044,0,0,0,0,0,0,4829,13401,0,0,0,0,0,0,0,0,6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5513,0,0,0,0,0,0,0,0,0,0,1387,0,0,0,8042,0,8485,0,0,0,0,11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea_cylindroides,0,0,0,0,0,0,0,0,4387,67379,0,0,0,0,0,0,0,0,48398,0,1305,0,0,0,0,0,0,7501,1270,0,0,2799,0,0,0,0,0,347,0,117441,0,0,93,0,0,141,0,7465,0,0,0,0,26317,0,0,0,0,17572,0,0,0,0,0,0,0,0,0,22589,33897,23619,0,0,0,0,0,0,0,2874,0,172175,0,0,0,0,0,0,0,0,4064,0,0,0,0,14188,0,0,0,0,10297,0,0,0,0,37112,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,36041,0,0,0,4479,16,0,0,0,995,0,230,0,0,0,0,0,0,20456,16164,14630,175083,0,0,0,0,0,1002,162814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,0,0,22561,0,0,4426,0,0,0,0,0,0,0,375,0,0,355280,0,0,0,307,0,0,68003,2101,383392,19895,282,0,0,0,18448,28979,1564,4293,1030,533,0,0,0,0,0,1022,9398,0,0,0,0,0,0,0,1021,0,17527,0,1318,0,24798,0,34303,1519,0,0,10692,0,132250,0,0,335,18108,24070,34344,0,13635,0,0,0,322,11119,0,0,18354,1719,0,2361,704,0,0,0,0,0,36601,0,1280,1217,2588,0,0,0,15565,21467,0,0,124,109575,0,0,0,0,0,0,0,0,0,14031,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,111650,243,2274,0,0,0,11479,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,1373,0,4548,0,0,38181,0,300,0,0,34209,0,0,7422,0,0,330,4373,7812,3631,0,0,0,0,0,46,0,2107,0,0,0,0,1158,0,0,0,0,0,0,0,0,0,0,0,30627,0,5621,0,0,0,0,0,3198,1310,0,74088,0,0,0,23317,0,26684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__GGB3034;s__GGB3034_SGB4030,40,0,0,0,0,0,0,0,0,0,0,0,141,3991,0,8411,0,0,0,9323,247,0,0,4294,0,0,0,50716,0,1049,0,1937,1338,0,0,0,0,398,0,1184,22082,0,0,2027,36356,0,0,0,2546,0,10146,0,101,0,0,0,0,0,33511,0,0,0,0,0,0,0,0,0,4694,5105,0,0,0,0,0,0,0,0,0,24329,0,10748,0,0,739,17743,0,0,0,1180,0,5214,0,0,0,0,0,0,0,0,0,0,0,32078,0,0,0,0,19083,0,0,0,0,542,0,0,3246,5389,0,1183,2455,0,0,302,0,0,0,1120,0,0,0,0,0,7280,0,0,0,0,0,618,0,0,0,0,29417,0,0,697,0,587,3738,5116,852,0,0,0,80,13225,0,0,0,2324,0,0,0,241,0,0,0,0,1189,0,0,0,0,19375,0,0,0,0,0,0,0,859,0,2501,1231,0,0,0,324,0,0,2402,0,0,0,619,0,0,41,0,0,0,0,0,78,0,0,0,619,0,0,0,0,0,0,0,527,0,0,0,2273,0,0,0,0,0,0,0,0,441,860,0,0,0,0,0,0,0,0,11583,0,748,0,1046,0,0,475,0,40,0,508,0,0,0,0,0,0,0,0,0,0,0,0,447,0,288,0,0,0,0,0,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,628,3546,0,0,6075,0,0,0,837,0,0,3783,534,3582,0,0,0,119,0,0,0,1271,0,868,427,0,0,298,0,0,705,6378,0,0,0,1574,0,0,0,0,706,0,0,0,0,652,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,1698,554,0,0,0,0,1797,0,0,0,1186,0,0,4703,0,0,584,0,0,6695,0,41,0,1846,0,0,0,0,732,19,0,1062,0,0,0,0,40,0,0,0,17627,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__GGB31184;s__GGB31184_SGB44478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
